seed,teacher_val_acc,lower_ir_nmse,pre_level2_nmse,post_level2_nmse,no_level2_final_nmse,joint_level2_final_nmse,flat_lower_ir_final_nmse,direct_original_final_nmse,level2_joint_improvement_nmse,depth2_ratio_vs_flat,depth2_ratio_vs_direct,joint_val_acc,flat_val_acc
1370,0.9851852059364319,0.06410267517690084,0.07107370875278751,0.06376233563765486,0.07080625258166975,0.06486614390512707,0.06441363839360785,0.03821277274444216,-0.0059401086765426825,1.0070249953706096,1.697499010054472,0.9444444179534912,0.9481481313705444
1371,0.9814814925193787,0.07214611148050713,0.0698733058482313,0.06719217959561957,0.07260381104425134,0.06989163858140984,0.06861654950217023,0.04053476309273237,-0.0027121724628415,1.0185828213235828,1.7242394736961217,0.9629629850387573,0.9666666388511658
1372,0.9777777791023254,0.05657413898130247,0.06262623696028145,0.057663539106699246,0.06619584425407173,0.06329994361235125,0.06164407562741192,0.038252466530282296,-0.0028959006417204752,1.0268617538358058,1.6547937781277529,0.9555555582046509,0.9592592716217041
