seed,teacher_val_acc,full_64_nmse,full_64_val_acc,anchor_self_nmse,anchor_self_val_acc,frozen_nmse,frozen_val_acc,sketch_only_16_nmse,sketch_only_16_val_acc,anchor_input_nmse,anchor_input_val_acc,anchor_mean_nmse,anchor_mean_val_acc,anchor_shuffled_nmse,anchor_shuffled_val_acc,anchor_zero_nmse,anchor_zero_val_acc
1550,0.9777777791023254,0.052246207996478326,0.9592592716217041,0.06609913351370574,0.9592592716217041,0.07762365352199646,0.9592592716217041,0.14704024904020913,0.9592592716217041,0.7075121527549433,0.9407407641410828,0.7001552787037201,0.9444444179534912,0.6960678794775287,0.8370370268821716,0.7154748512374624,0.9370370507240295
1551,0.9740740656852722,0.052411962649878706,0.9592592716217041,0.06785915964597555,0.9592592716217041,0.07729123133248128,0.9592592716217041,0.1401845588534629,0.9592592716217041,0.7546377175419551,0.914814829826355,0.7571910235871991,0.9259259104728699,0.7957641606276594,0.8074073791503906,0.7667833124070196,0.9111111164093018
1552,0.9851852059364319,0.048020352412806847,0.9629629850387573,0.06007574228861843,0.9555555582046509,0.06455565478875738,0.9592592716217041,0.12600199204397888,0.9629629850387573,0.7841391926162222,0.8999999761581421,0.7854068201014606,0.8814814686775208,0.8441662872537693,0.699999988079071,0.7952631029240474,0.8777777552604675
