seed,teacher_val_acc,adapted6_nmse,adapted6_val_acc,one_level_nmse_original,one_level_val_acc,pair_cluster_nmse_original,pair_cluster_val_acc,two_level_nmse_original,two_level_val_acc,direct_nmse_original,direct_val_acc,two_over_one,two_over_direct,one_over_direct
1350,0.9740740656852722,0.06401164610124747,0.9592592716217041,0.06666173123389962,0.9666666388511658,0.06613423370066603,0.9592592716217041,0.0702624049418466,0.9666666388511658,0.04769713609994408,0.970370352268219,1.054014104363913,1.4730948372795274,1.3976044828816834
1351,0.9777777791023254,0.060427162402044904,0.9666666388511658,0.07139913741990492,0.9629629850387573,0.07063827284435792,0.9629629850387573,0.07783217103205939,0.9629629850387573,0.05134828786184223,0.9666666388511658,1.090099598463231,1.515769547009527,1.3904872079086947
1352,0.9777777791023254,0.064973737903607,0.9629629850387573,0.07679683699704976,0.9518518447875977,0.07369257327297812,0.9629629850387573,0.08290895367142825,0.9518518447875977,0.05917649616048819,0.9555555582046509,1.079588130362886,1.4010453313521136,1.297759110116536
