seed,teacher_val_acc,direct_nmse,direct_val_acc,frozen_hierarchy_nmse,frozen_final_vs_hierarchy_nmse,frozen_final_nmse,frozen_hierarchy_val_acc,frozen_final_val_acc,frozen_ratio_over_direct,hidden_mse_hierarchy_nmse,hidden_mse_final_vs_hierarchy_nmse,hidden_mse_final_nmse,hidden_mse_hierarchy_val_acc,hidden_mse_final_val_acc,hidden_mse_ratio_over_direct,logit_distill_hierarchy_nmse,logit_distill_final_vs_hierarchy_nmse,logit_distill_final_nmse,logit_distill_hierarchy_val_acc,logit_distill_final_val_acc,logit_distill_ratio_over_direct,label_ce_hierarchy_nmse,label_ce_final_vs_hierarchy_nmse,label_ce_final_nmse,label_ce_hierarchy_val_acc,label_ce_final_val_acc,label_ce_ratio_over_direct
1410,0.9740740656852722,0.03987347792362091,0.9666666388511658,0.0701438912904913,0.005838144978626752,0.07260178993647405,0.9555555582046509,0.9555555582046509,1.820857985547692,0.032635447442885876,0.023740316966982804,0.04827812309583012,0.9740740656852722,0.9666666388511658,1.2107828463770496,0.07149482334993578,0.0270430874657667,0.08687397301107472,0.970370352268219,0.9629629850387573,2.178235090966419,1.7112626402100979,0.016185238882764788,1.6873685489448957,0.970370352268219,0.9629629850387573,42.31807662927078
1411,0.9777777791023254,0.04101586211797641,0.970370352268219,0.06619549206556151,0.0053096097927256165,0.06978796807328041,0.9629629850387573,0.9629629850387573,1.701497035097812,0.033909597215919924,0.02106605929704024,0.04634537736910636,0.970370352268219,0.9629629850387573,1.129940327761847,0.06595278712843974,0.02396970914995261,0.0777520618413102,0.970370352268219,0.9629629850387573,1.8956444871039997,1.3318784563760935,0.014573640911182517,1.2726373104321526,0.970370352268219,0.9629629850387573,31.027924846370436
1412,0.9740740656852722,0.04347755369789832,0.9666666388511658,0.07219767008604501,0.006131636293561224,0.0741085280126375,0.9555555582046509,0.9555555582046509,1.7044647201021677,0.03581446921274116,0.023614378859155476,0.051239170628050735,0.970370352268219,0.9666666388511658,1.178520329140298,0.06864037939369708,0.02463561907619185,0.07674669586784668,0.9740740656852722,0.970370352268219,1.765733476868674,1.141244484012466,0.015355745151812502,1.1493282804082418,0.9518518447875977,0.9555555582046509,26.43532795380048
