seed,teacher_val_acc,teacher_test_acc,frozen_recursive_val_nmse,edges_recursive_val_nmse,all_unfrozen_recursive_val_nmse,direct_val_nmse,frozen_test_acc,edges_test_acc,all_unfrozen_test_acc,direct_test_acc,D_frozen,R_recursive_over_direct,D_edges,test_acc_diff_all_unfrozen_minus_direct
1330,0.970370352268219,0.9844444394111633,0.16383791864444644,0.06300906036360336,0.054445034959434514,0.04209415293788274,0.9622222185134888,0.9733333587646484,0.9733333587646484,0.9777777791023254,-0.10939288368501193,1.2934108696706086,-0.008564025404168847,-0.004444420337677002
1331,0.9814814925193787,0.9866666793823242,0.16240540401464934,0.06442464271289786,0.05752371052197544,0.04383629281581297,0.9511111378669739,0.9644444584846497,0.9755555391311646,0.9822221994400024,-0.1048816934926739,1.3122393986113952,-0.006900932190922415,-0.006666660308837891
1332,0.9740740656852722,0.9844444394111633,0.1733537199149425,0.07271797144970343,0.07157651237249925,0.05080425600981045,0.9688888788223267,0.9711111187934875,0.9711111187934875,0.9800000190734863,-0.10177720754244325,1.4088684294220866,-0.001141459077204185,-0.00888890027999878
1333,0.9740740656852722,0.9800000190734863,0.20044400291466746,0.06996248260420632,0.06054918284535847,0.04767748776372981,0.9399999976158142,0.9733333587646484,0.9755555391311646,0.9733333587646484,-0.13989482006930898,1.2699742726675434,-0.009413299758847846,0.0022221803665161133
1334,0.9777777791023254,0.9844444394111633,0.1987838696325138,0.06749445572722991,0.057836745391886955,0.04583103132074423,0.9422222375869751,0.9666666388511658,0.9844444394111633,0.9822221994400024,-0.14094712424062683,1.2619560093928903,-0.009657710335342955,0.0022222399711608887
1335,0.9740740656852722,0.9866666793823242,0.18654067661002727,0.0606097436324619,0.055395711224957636,0.04098160773694702,0.9111111164093018,0.9800000190734863,0.9822221994400024,0.9822221994400024,-0.13114496538506965,1.3517212789828048,-0.005214032407504267,0.0
1336,0.9888888597488403,0.9866666793823242,0.14078474434314706,0.060048885806767247,0.05486903689557646,0.043174765002480034,0.9622222185134888,0.9866666793823242,0.9844444394111633,0.9822221994400024,-0.0859157074475706,1.2708589587557613,-0.005179848911190783,0.0022222399711608887
1337,0.9814814925193787,0.9800000190734863,0.1493383648405207,0.060794039464638565,0.05655710872306851,0.04458189987438699,0.9577777981758118,0.9711111187934875,0.9666666388511658,0.9711111187934875,-0.0927812561174522,1.2686114517869946,-0.004236930741570055,-0.004444479942321777
