seed,teacher_val_acc,teacher_test_acc,frozen_nmse,full64_nmse,D_worst,R_worst,basis_spread,val_acc_diff_worst_minus_full,test_acc_diff_worst_minus_full,identity_first32_nmse,identity_first32_val_acc,identity_first32_test_acc,random_20260920_nmse,random_20260920_val_acc,random_20260920_test_acc,random_20260921_nmse,random_20260921_val_acc,random_20260921_test_acc,random_20260922_nmse,random_20260922_val_acc,random_20260922_test_acc
1460,0.9777777791023254,0.9800000190734863,0.07070718907699154,0.04556968608036546,-0.013636297183307292,1.2523872074307374,1.0382938171917426,-0.007407426834106445,-0.0022222399711608887,0.05617483455807678,0.9666666388511658,0.9711111187934875,0.05496603268624195,0.9666666388511658,0.9733333587646484,0.05707089189368425,0.9666666388511658,0.9711111187934875,0.055272763098627595,0.9666666388511658,0.9688888788223267
1461,0.9740740656852722,0.9888888597488403,0.06885262683481033,0.04842910053702493,-0.010338851548276705,1.2082358465815153,1.0412249901865105,-0.0037036538124084473,-0.006666660308837891,0.05716455540704311,0.9629629850387573,0.9800000190734863,0.05851377528653363,0.9666666388511658,0.9800000190734863,0.056197052354700294,0.9666666388511658,0.9800000190734863,0.05716887766380176,0.9629629850387573,0.9800000190734863
1462,0.970370352268219,0.9800000190734863,0.0716452362281398,0.0488718109557802,-0.014265995806472545,1.1740764113199054,1.0041245172265603,0.0037037134170532227,-0.006666719913482666,0.057143550861751144,0.9518518447875977,0.9688888788223267,0.05719369587971443,0.9555555582046509,0.9688888788223267,0.057368952041313405,0.9555555582046509,0.9666666388511658,0.057379240421667255,0.9555555582046509,0.9688888788223267
1463,0.9814814925193787,0.9800000190734863,0.07571668463761806,0.04905951651543181,-0.014716325740235993,1.2433950277148416,1.0377485888567257,-0.018518507480621338,-0.008888840675354004,0.060742215506239046,0.9555555582046509,0.9755555391311646,0.06100035889738207,0.9629629850387573,0.9733333587646484,0.05989981372609139,0.9592592716217041,0.9777777791023254,0.058781442395971245,0.9629629850387573,0.9822221994400024
1464,0.970370352268219,0.9888888597488403,0.07641600758623382,0.049260524699047264,-0.015913393488395496,1.22821700474109,1.0262022797306938,-0.0037037134170532227,-0.0022222399711608887,0.060282902159886256,0.9592592716217041,0.9800000190734863,0.060502614097838324,0.9592592716217041,0.9755555391311646,0.06002957323451119,0.9592592716217041,0.9800000190734863,0.05895778570450654,0.9592592716217041,0.9777777791023254
1465,0.9740740656852722,0.9822221994400024,0.0754695210411457,0.04847298133879611,-0.016492419891189915,1.216700510697751,1.0464447698379786,0.0,-0.004444420337677002,0.05897710114995578,0.9555555582046509,0.9822221994400024,0.05755316039476101,0.9592592716217041,0.9800000190734863,0.05635949727101912,0.9555555582046509,0.9800000190734863,0.05892327718544008,0.9555555582046509,0.9800000190734863
1466,0.9851852059364319,0.9844444394111633,0.07116837552193972,0.04683258616948359,-0.01180508527721541,1.2675637862468891,1.0422355159627261,-0.014814794063568115,-0.006666660308837891,0.05936329024472431,0.9592592716217041,0.9733333587646484,0.058850805959444794,0.9555555582046509,0.9755555391311646,0.056957654326229415,0.9555555582046509,0.9777777791023254,0.05801159806342657,0.9555555582046509,0.9733333587646484
1467,0.9777777791023254,0.9755555391311646,0.06329658394704221,0.045936240232535945,-0.010254846697409392,1.1546817280022879,1.0469332833423826,0.0,-0.0022222399711608887,0.05204574622582173,0.9555555582046509,0.9755555391311646,0.051180776403753445,0.9555555582046509,0.9733333587646484,0.05304173724963282,0.9555555582046509,0.9733333587646484,0.050663913444698824,0.9555555582046509,0.9688888788223267
