seed,teacher_val_acc,strict_l1_nmse,strict_l2_nmse,strict_l3_nmse,realign_l2_nmse,realign_l3_nmse,strict_ratio_direct,realign_ratio_direct,D_realign_minus_strict,D_realign_minus_single,strict_val_acc,realign_val_acc,single_val_acc,direct_nmse,direct_val_acc
1390,0.9777777791023254,0.22312434680973253,0.21848196009636983,0.21857777163951697,0.08570370362735,0.058019862136913965,4.463193601377898,1.184721920714675,-0.160557909502603,-0.009574279712811905,0.9259259104728699,0.9629629850387573,0.9555555582046509,0.048973401371617986,0.9666666388511658
1391,0.9777777791023254,0.2137115205145798,0.21059109665315462,0.21174642118197826,0.0882055352604347,0.05665356939171157,4.596081544243671,1.2296992942940705,-0.1550928517902667,-0.011480237565555773,0.9222221970558167,0.9629629850387573,0.9666666388511658,0.04607107579437499,0.9629629850387573
1392,0.9777777791023254,0.22601870158295617,0.2257139126187784,0.22778447803130958,0.08632277915282245,0.054150383431396804,4.671748262544808,1.1105978857654684,-0.17363409459991277,-0.01763506918893233,0.9296296238899231,0.9740740656852722,0.9629629850387573,0.0487578664838482,0.970370352268219
