seed,teacher_val_acc,anchor_self_nmse,anchor_self_val_acc,frozen_nmse,frozen_val_acc,sketch_only_16_nmse,sketch_only_16_val_acc,anchor_input_nmse,anchor_input_val_acc,anchor_mean_nmse,anchor_mean_val_acc,anchor_shuffled_nmse,anchor_shuffled_val_acc,anchor_zero_nmse,anchor_zero_val_acc,full_64_nmse,full_64_val_acc,generic_best_nmse
1560,0.970370352268219,0.061705918476480104,0.9592592716217041,0.06844144859685203,0.9592592716217041,0.13913558020012123,0.9629629850387573,0.7827708612812239,0.9481481313705444,0.7810641836770763,0.9370370507240295,0.8256983407961022,0.7592592835426331,0.7913664524490558,0.9444444179534912,0.04926216969448492,0.9518518447875977,0.7810641836770763
1561,0.9777777791023254,0.06827708672550305,0.9629629850387573,0.07665167959587595,0.9629629850387573,0.16845531781387976,0.9666666388511658,0.8284876230952981,0.9518518447875977,0.8203705555982765,0.8740741014480591,0.9234371660770803,0.5407407283782959,0.8399478677310788,0.9518518447875977,0.052194889173830375,0.9629629850387573,0.8203705555982765
1562,0.9740740656852722,0.06105203701712225,0.9555555582046509,0.0673562791334684,0.9555555582046509,0.14563917917722455,0.9555555582046509,0.7983943722373542,0.9222221970558167,0.7959960066080337,0.8888888955116272,0.8527612106798792,0.5962963104248047,0.8116885423947338,0.9111111164093018,0.048116760616166515,0.9629629850387573,0.7959960066080337
1563,0.9851852059364319,0.06218822778483336,0.9666666388511658,0.06841925022605035,0.9592592716217041,0.16857049716085634,0.9592592716217041,0.7792436506187342,0.8962963223457336,0.7707637434495036,0.8111110925674438,0.8513002777395967,0.6370370388031006,0.782673310031658,0.8888888955116272,0.04619113119453503,0.970370352268219,0.7707637434495036
1564,0.9777777791023254,0.07396400695604738,0.9518518447875977,0.08301926240103885,0.9518518447875977,0.1735890572160835,0.9592592716217041,0.7626295426220643,0.885185182094574,0.765226701355526,0.8666666746139526,0.8386937345698795,0.6666666865348816,0.7718489043254401,0.885185182094574,0.05928276574544135,0.9629629850387573,0.7626295426220643
1565,0.9740740656852722,0.05723928746197697,0.9592592716217041,0.0638226781358806,0.9555555582046509,0.1424248861584217,0.9592592716217041,0.7574945002872147,0.9296296238899231,0.7567242637248368,0.9111111164093018,0.7691843375267173,0.7444444298744202,0.7656622517655209,0.9296296238899231,0.04443322236110149,0.9666666388511658,0.7567242637248368
1566,0.9814814925193787,0.06344705254548404,0.9592592716217041,0.0699908074598419,0.9592592716217041,0.14894401991878656,0.9666666388511658,0.8181851827234382,0.9481481313705444,0.8218083810474341,0.885185182094574,0.8921101118542859,0.6555555462837219,0.8298275522061198,0.9407407641410828,0.0501023173435289,0.9666666388511658,0.8181851827234382
1567,0.9777777791023254,0.06938566102298767,0.9518518447875977,0.0765906429431072,0.9481481313705444,0.151453319504693,0.9518518447875977,0.7958289536405921,0.9222221970558167,0.7768374548464204,0.8444444537162781,0.8455290395283904,0.6703703999519348,0.8001830748110227,0.914814829826355,0.051062131548361214,0.9555555582046509,0.7768374548464204
