seed,teacher_val_acc,direct_nmse,direct_val_acc,frozen_hierarchy_nmse,frozen_final_vs_hierarchy_nmse,frozen_final_nmse,frozen_hierarchy_val_acc,frozen_final_val_acc,frozen_ratio_over_direct,frozen_ratio_over_full64,sketch_4_hierarchy_nmse,sketch_4_final_vs_hierarchy_nmse,sketch_4_final_nmse,sketch_4_hierarchy_val_acc,sketch_4_final_val_acc,sketch_4_ratio_over_direct,sketch_4_ratio_over_full64,sketch_8_hierarchy_nmse,sketch_8_final_vs_hierarchy_nmse,sketch_8_final_nmse,sketch_8_hierarchy_val_acc,sketch_8_final_val_acc,sketch_8_ratio_over_direct,sketch_8_ratio_over_full64,sketch_16_hierarchy_nmse,sketch_16_final_vs_hierarchy_nmse,sketch_16_final_nmse,sketch_16_hierarchy_val_acc,sketch_16_final_val_acc,sketch_16_ratio_over_direct,sketch_16_ratio_over_full64,sketch_32_hierarchy_nmse,sketch_32_final_vs_hierarchy_nmse,sketch_32_final_nmse,sketch_32_hierarchy_val_acc,sketch_32_final_val_acc,sketch_32_ratio_over_direct,sketch_32_ratio_over_full64,full_64_hierarchy_nmse,full_64_final_vs_hierarchy_nmse,full_64_final_nmse,full_64_hierarchy_val_acc,full_64_final_val_acc,full_64_ratio_over_direct,full_64_ratio_over_full64
1420,0.9814814925193787,0.04045679029605014,0.970370352268219,0.058986562488474435,0.006460959454694348,0.06254053906541324,0.9592592716217041,0.9555555582046509,1.5458695103100115,1.4089016763439813,0.22377327223632085,0.025450545345254665,0.22690090626250816,0.9481481313705444,0.9444444179534912,5.608463888175234,5.111463445061651,0.1829006513701296,0.024509809649121315,0.19048493791091906,0.9666666388511658,0.9592592716217041,4.708376373736539,4.291132513335693,0.11865378461119103,0.024585644939481477,0.12576715715124104,0.9740740656852722,0.970370352268219,3.109661757132269,2.8332198704668634,0.07372609596776148,0.025101001040038843,0.08780972060397194,0.9814814925193787,0.9777777791023254,2.1704302499335335,1.9781987171285489,0.029704283859691492,0.024634182939508585,0.04438880632414006,0.9777777791023254,0.970370352268219,1.097188330576859,1.0
1421,0.9851852059364319,0.044742911259721966,0.9777777791023254,0.07121524248284887,0.006364615910177396,0.07556149326632987,0.9629629850387573,0.9592592716217041,1.6887814707171528,1.458581432304519,0.21629153088638833,0.02312334696713635,0.22179389179249696,0.9592592716217041,0.9481481313705444,4.957491589569416,4.281361197812108,0.18418684564257845,0.024066063998524752,0.19150382443234487,0.970370352268219,0.9666666388511658,4.280033034423298,3.6966198724961374,0.11591824670473126,0.02414731345429708,0.12600577051144068,0.9777777791023254,0.970370352268219,2.8162249427835057,2.4322693038890883,0.07948257913084666,0.024869700585414067,0.09595231823077587,0.9814814925193787,0.9777777791023254,2.144515414114628,1.8521878487146204,0.03443028396076474,0.02509718922369198,0.05180517488498299,0.9814814925193787,0.970370352268219,1.1578401929693628,1.0
1422,0.9814814329147339,0.0448420266122323,0.970370352268219,0.07367417952823425,0.006401019493996766,0.07602059193571535,0.9629629254341125,0.9592592120170593,1.7013727855146558,1.4041723543489278,0.27180204396933736,0.024261497913215427,0.27329707734777097,0.9518518447875977,0.9370371103286743,6.117972260734999,5.04814462909068,0.1486253883917535,0.025419082463848748,0.1585708049811801,0.970370352268219,0.9629629850387573,3.6153435681986364,2.9290157625691165,0.113136,0.025679401823750926,0.12627120136172536,0.9851852059364319,0.9703704118728638,2.849130881600089,2.3324202507958914,0.07891485915323965,0.025366910769721653,0.09340330667971231,0.9814814925193787,0.9740740656852722,2.1025537316132197,1.7252058439365687,0.03337110385775691,0.026388397,-0.05413934707158979,0.9777777791023254,0.970370352268219,1.2114864668451988,1.0
