seed,teacher_val_acc,C12_nmse,C34_nmse,hf_teacher_nmse,hf_final_vs_recursive,hf_final_nmse,hf_ratio_direct,hf_acc,hj_teacher_nmse,hj_final_vs_recursive,hj_final_nmse,hj_ratio_direct,hj_ratio_single,hj_acc,sl_teacher_nmse,sl_final_vs_recursive,sl_final_nmse,sl_ratio_direct,sl_acc,direct_nmse,direct_acc
1370,0.9851852059364319,0.07046918498073666,0.004813991546845114,0.07089387112392931,0.004889382419622785,0.07155574505767752,1.8492518385430265,0.9555555582046509,0.03204390955627664,0.021614748112278943,0.0458709362350802,1.1854661439139127,0.9541748355700767,0.9629629850387573,0.03675404759248601,0.025129771363798535,0.04807393207731618,1.2423992959378876,0.9666666388511658,0.03869442958837574,0.9555555582046509
1371,0.9814814925193787,0.07353579655946038,0.004485452037281273,0.07391451512711492,0.004774796975343671,0.07597232125670574,1.9636670755502261,0.9518518447875977,0.033724742702819846,0.019703219032419225,0.047644834491963994,1.231482614514052,0.9064657516019929,0.9666666388511658,0.044279515239935306,0.02817038225617359,0.052561097214937784,1.3585539358080085,0.9592592716217041,0.03868900293875836,0.9666666388511658
1372,0.9777777791023254,0.07343955985340864,0.005562194534649632,0.06558199342102826,0.006608496986657824,0.06661024027467415,1.7433107809595145,0.9592592716217041,0.03254434575776453,0.021758053522356546,0.04513286524836776,1.1812089288167251,0.8943264885786798,0.9666666388511658,0.040068523218406614,0.024928172300173048,0.05046575923306908,1.3207804352233568,0.9666666388511658,0.03820904511243372,0.9666666388511658
