seed,teacher_val_acc,teacher_test_acc,hf_nmse,hj_nmse,sl_nmse,direct_nmse,D_frozen,R_joint,D_single,R_strict,hj_val_acc,direct_val_acc,val_acc_diff,hj_test_acc,direct_test_acc,test_acc_diff
1380,0.9777777791023254,0.9844444394111633,0.07274745646197245,0.0511314827628353,0.0549136103177312,0.04074147863087901,-0.021615973699137148,1.2550227552144226,-0.0037821275548958963,1.7855870456021026,0.970370352268219,0.970370352268219,0.0,0.9822221994400024,0.9777777791023254,0.004444420337677002
1381,0.9666666388511658,0.9888888597488403,0.07290422413649164,0.05108666378309004,0.057567002988420414,0.041840924167742245,-0.0218175603534016,1.2209735993947264,-0.006480339205330372,1.7424142890394858,0.9666666388511658,0.970370352268219,-0.0037037134170532227,0.9800000190734863,0.9822221994400024,-0.0022221803665161133
1382,0.9814814925193787,0.9844444394111633,0.06973123143568595,0.05074539492050148,0.05592253137330215,0.04472713472818139,-0.01898583651518447,1.134555012944483,-0.005177136452800671,1.5590364073053429,0.9666666388511658,0.9666666388511658,0.0,0.9800000190734863,0.9777777791023254,0.0022222399711608887
1383,0.9814814925193787,0.9933333396911621,0.07859716606539364,0.048581769342191515,0.05581756539254405,0.04316097999272248,-0.03001539672320213,1.1255946771918304,-0.007235796050352537,1.8210236671791553,0.9555555582046509,0.9592592716217041,-0.0037037134170532227,0.9822221994400024,0.9822221994400024,0.0
1384,0.9814814925193787,0.9800000190734863,0.0748830219060783,0.05209281613124413,0.055294052267767485,0.04329533270104024,-0.022790205774834177,1.2031970395273694,-0.0032012361365233583,1.729586475825352,0.9666666388511658,0.9666666388511658,0.0,0.9711111187934875,0.9688888788223267,0.0022222399711608887
1385,0.9851852059364319,0.9822221994400024,0.07263246887216163,0.051103333537199556,0.05363473024400038,0.04042660393075781,-0.02152913533496207,1.2641015709538381,-0.0025313967068008245,1.796650270118302,0.970370352268219,0.970370352268219,0.0,0.9822221994400024,0.9800000190734863,0.0022221803665161133
1386,0.9814814925193787,0.9777777791023254,0.0717565840283888,0.044798824547809035,0.04890497974183733,0.03903963308798224,-0.026957759480579768,1.1475216595106699,-0.004106155194028294,1.838044529431758,0.9592592716217041,0.9629629850387573,-0.0037037134170532227,0.9755555391311646,0.9733333587646484,0.0022221803665161133
1387,0.9777777791023254,0.9822221994400024,0.07173168029499197,0.05068940437928013,0.053294879788504126,0.042940706888290305,-0.02104227591571184,1.1804510929721759,-0.002605475409223998,1.6704820552116435,0.9592592716217041,0.9666666388511658,-0.00740736722946167,0.9755555391311646,0.9800000190734863,-0.004444479942321777
