seed,teacher_val_acc,teacher_test_acc,frozen_final_nmse,sketch32_final_nmse,anchored32_final_nmse,full64_final_nmse,direct_final_nmse,D_frozen,D_sketch,R_half_full,anchored32_val_acc,full64_val_acc,val_acc_diff,anchored32_test_acc,full64_test_acc,test_acc_diff
1440,0.9740740656852722,0.9888888597488403,0.07136017865725072,0.10416628741877132,0.05805276793774677,0.045444300126033094,0.039373212502619284,-0.013307410719503955,-0.04611351948102455,1.2774488280542542,0.9592592716217041,0.970370352268219,-0.011111080646514893,0.9733333587646484,0.9822221994400024,-0.008888840675354004
1441,0.9777777791023254,0.9733333587646484,0.07460099672634755,0.09368997602561296,0.06023315349010583,0.05060277457065532,0.04291244302647656,-0.014367843236241726,-0.033456822535507136,1.1903132585349419,0.9629629850387573,0.9666666388511658,-0.0037036538124084473,0.9733333587646484,0.9777777791023254,-0.004444420337677002
1442,0.9777777791023254,0.9844444394111633,0.06452479294787272,0.10344011984368207,0.05454948978487104,0.04761640170932569,0.04251719095895274,-0.00997530316300168,-0.04889063005881102,1.14560293988337,0.9555555582046509,0.9592592716217041,-0.0037037134170532227,0.9711111187934875,0.9777777791023254,-0.006666660308837891
1443,0.9777777791023254,0.9866666793823242,0.07064406007896266,0.10213586010580884,0.05878427729762551,0.05069130714093637,0.0438069198016537,-0.011859782781337154,-0.04335158280818333,1.1596520313470782,0.9629629850387573,0.970370352268219,-0.00740736722946167,0.9733333587646484,0.9777777791023254,-0.004444420337677002
1444,0.9777777791023254,0.9777777791023254,0.0726653442804219,0.10493750930137017,0.059924243247183716,0.05288504957988514,0.04385391260915805,-0.012741101033238182,-0.045013266054186454,1.133244597963243,0.9666666388511658,0.970370352268219,-0.0037037134170532227,0.9755555391311646,0.9777777791023254,-0.0022222399711608887
1445,0.9814814925193787,0.9844444394111633,0.07013351264822055,0.09822199561144896,0.05707030135245038,0.04856296170923506,0.04256856040636123,-0.013063211295770172,-0.04115169425899858,1.175161862167454,0.9666666388511658,0.970370352268219,-0.0037037134170532227,0.9777777791023254,0.9822221994400024,-0.004444420337677002
1446,0.9851852059364319,0.9866666793823242,0.0707395283889872,0.10643529913568864,0.05804071636311577,0.046877212023560985,0.03979334657656917,-0.012698812025871427,-0.048394582772572874,1.2381571838059957,0.9666666388511658,0.970370352268219,-0.0037037134170532227,0.9800000190734863,0.9822221994400024,-0.0022221803665161133
1447,0.9777777791023254,0.9822221994400024,0.06910142400630535,0.10329831283847731,0.05446825233262121,0.04345322053291598,0.0399342103739769,-0.014633171673684139,-0.0488300605058561,1.2534944621202998,0.9666666388511658,0.970370352268219,-0.0037037134170532227,0.9811111092567444,0.9888888597488403,-0.007777750492095947
