seed,teacher_val_acc,teacher_test_acc,D_worst,R_worst,basis_spread,val_acc_diff_worst_minus_full,test_acc_diff_worst_minus_full,frozen_nmse,full64_nmse,worst_basis_nmse,best_basis_nmse,min_basis_val_acc,full64_val_acc,min_basis_test_acc,full64_test_acc
1480,0.9814814925193787,0.9822221994400024,-0.00642261703029387,1.4386482097654332,1.0329764252000975,-0.014814794063568115,-0.019999980926513672,0.0771547783415164,0.049165710443385725,0.07073216131122254,0.06847412930795689,0.9555555582046509,0.970370352268219,0.9688888788223267,0.9888888597488403
1481,0.9777777791023254,0.9888888597488403,-0.005992513258940499,1.2825648339482054,1.0185442881124684,-0.011111080646514893,-0.00888890027999878,0.07374930410839954,0.05282913507060596,0.06775679084945904,0.06652316609130823,0.9555555582046509,0.9666666388511658,0.9666666388511658,0.9755555391311646
1482,0.9814814925193787,0.9777777791023254,-0.007047741375753716,1.3374497298226518,1.0204838226912074,0.0037037134170532227,-0.011111140251159668,0.07555458623080782,0.05122199610757575,0.06850684485505411,0.06713173039273537,0.9629629850387573,0.9592592716217041,0.9622222185134888,0.9733333587646484
1483,0.9777777791023254,0.9777777791023254,-0.007447351907525018,1.3841185884042448,1.019268050726542,-0.011111080646514893,-0.017777740955352783,0.07435651327866591,0.04834062769742923,0.06690916137114089,0.06564432322140142,0.9555555582046509,0.9666666388511658,0.9577777981758118,0.9755555391311646
1484,0.9740740656852722,0.9755555391311646,-0.006799888470929716,1.3478144514505537,1.0361761415764916,-0.014814794063568115,-0.0022222399711608887,0.06995389417010552,0.046856602280238045,0.0631540056991758,0.060949102343825494,0.9555555582046509,0.970370352268219,0.9711111187934875,0.9733333587646484
1485,0.9814814925193787,0.9777777791023254,-0.006461582893292843,1.2526381155596773,1.0110068444101483,0.0,-0.011111080646514893,0.06656020315658068,0.04797763976424735,0.060098620263287834,0.05944432581794357,0.9592592716217041,0.9592592716217041,0.9644444584846497,0.9755555391311646
1486,0.9814814925193787,0.9777777791023254,-0.008649285557378636,1.392213236108361,1.016514640937623,-0.0037037134170532227,0.0,0.07495180940570365,0.047623828109593154,0.06630252384832501,0.0652253506030845,0.9592592716217041,0.9629629850387573,0.9800000190734863,0.9800000190734863
1487,0.9814814925193787,0.9866666793823242,-0.007130651711808295,1.306065338696282,1.02492573204642,-0.0037037134170532227,-0.006666660308837891,0.0698619120258546,0.0480307213241451,0.0627312603140463,0.061205664325349504,0.9592592716217041,0.9629629850387573,0.9755555391311646,0.9822221994400024
