seed,teacher_val_acc,teacher_test_acc,level1_full_nmse,strict_level2_full_nmse,realign_level2_full_nmse,strict_final_nmse,realign_final_nmse,single_final_nmse,direct_final_nmse,D_strict,R_realign,D_single,D_level2,realign_val_acc,direct_val_acc,val_acc_diff,realign_test_acc,direct_test_acc,test_acc_diff
1400,0.9851852059364319,0.9822221994400024,0.20486787895411473,0.20144300350792682,0.07236982138788763,0.2013249454754851,0.052432717721551975,0.06136066798660683,0.04559402000402592,-0.14889222775393313,1.1499911110475058,-0.008927950265054857,-0.1290731821200392,0.9666666388511658,0.970370352268219,-0.0037037134170532227,0.9777777791023254,0.9777777791023254,0.0
1401,0.9814814925193787,0.9822221994400024,0.1905564744396623,0.19167643935525197,0.0769375720792985,0.19352534886699235,0.05118340104787578,0.06713058391267548,0.04425601416824477,-0.14234194781911658,1.1565298414198733,-0.0159471828647997,-0.11473886727595348,0.9629629850387573,0.9740740656852722,-0.011111080646514893,0.9822221994400024,0.9866666793823242,-0.004444479942321777
1402,0.9740740656852722,0.9844444394111633,0.22149725260590838,0.22101636913345976,0.073577326720826,0.22145644850125004,0.04776666254029688,0.05395038262026992,0.041129516364150305,-0.17368978596095316,1.161371850750273,-0.006183720079973039,-0.14743904241263378,0.9592592716217041,0.9666666388511658,-0.00740736722946167,0.9800000190734863,0.9866666793823242,-0.006666660308837891
1403,0.9851852059364319,0.9777777791023254,0.22037363171717033,0.21745810815595026,0.07690293934646264,0.22066488821542186,0.0529052941653328,0.06331555736035734,0.04560681535613558,-0.16775959405008906,1.1600252509197487,-0.010410263195024536,-0.14055516880948762,0.970370352268219,0.9777777791023254,-0.007407426834106445,0.9777777791023254,0.9822221994400024,-0.004444420337677002
1404,0.9814814925193787,0.9844444394111633,0.23503400687973768,0.23510184615973935,0.07714297769845994,0.2360608645274485,0.055060524458597625,0.06517046295472649,0.04909511017515059,-0.18100034006885087,1.1215072170988342,-0.010109938496128864,-0.1579588684612794,0.9666666388511658,0.970370352268219,-0.0037037134170532227,0.9800000190734863,0.9822221994400024,-0.0022221803665161133
1405,0.9851852059364319,0.9866666793823242,0.21348750745260287,0.20905076222819737,0.06917932352115096,0.2127840520254425,0.04925006394235604,0.05934631870084602,0.040275886499331595,-0.16353398808308644,1.2228167374413685,-0.010096254758489978,-0.13987143870704642,0.9629629850387573,0.970370352268219,-0.00740736722946167,0.9800000190734863,0.9822221994400024,-0.0022221803665161133
1406,0.9851852059364319,0.9822221994400024,0.2035775655550988,0.20130552038017378,0.07473872303369818,0.20276522401752375,0.05252329629266918,0.06388676686272898,0.04561825070903022,-0.15024192772485457,1.1513679174903523,-0.0113634705700598,-0.1265667973464756,0.9629629850387573,0.9666666388511658,-0.0037036538124084473,0.9800000190734863,0.9822221994400024,-0.0022221803665161133
1407,0.9814814925193787,0.9844444394111633,0.20730865748519196,0.21216702066357738,0.07321504457682988,0.213273656758271,0.05463452034704104,0.07505176820752455,0.04477901471736847,-0.15863913641122997,1.2209479665618356,-0.02041724786048351,-0.1389519760867475,0.9777777791023254,0.9740740656852722,0.0037037134170532227,0.9822221994400024,0.9900000095367432,-0.007777810096740723
