seed,bits,h,budget_params,sep_nmse,comp_nmse,sep_val_acc,comp_val_acc,sep_pass,comp_pass,sep_code_bits,comp_code_bits,sep_scales,comp_scales,selected_sep,selected_comp,sep_test_acc,comp_test_acc
31004,12,8,2048,0.13654711983927875,0.0563268751373361,0.9518518447875977,0.9740740656852722,False,True,24640,24608,4,2,False,True,,0.9733333587646484
31004,12,12,3072,0.06449380129730689,0.045291003071651445,0.9629629850387573,0.9740740656852722,True,True,36928,36896,4,2,True,False,0.9733333587646484,
31004,12,16,4096,0.05022682198716563,0.03882816527081357,0.9666666388511658,0.970370352268219,True,True,49216,49184,4,2,False,False,,
31004,12,24,6144,0.034078161750937586,0.030362787583880304,0.970370352268219,0.9777777791023254,True,True,73792,73760,4,2,False,False,,
31005,12,2,512,0.729778636732203,0.4354366854867187,0.38148146867752075,0.6740740537643433,False,False,6208,6176,4,2,False,False,,
31005,12,4,1024,0.4815831018279206,0.12925385914535165,0.800000011920929,0.9518518447875977,False,False,12352,12320,4,2,False,False,,
31005,12,6,1536,0.263573679638759,0.06471779278254054,0.8740741014480591,0.9555555582046509,False,False,18496,18464,4,2,False,False,,
31005,12,8,2048,0.12401447717761319,0.05003683065661219,0.9407407641410828,0.9555555582046509,False,False,24640,24608,4,2,False,False,,
31005,12,12,3072,0.0589724298057859,0.03811149590644554,0.9481481313705444,0.9592592716217041,False,True,36928,36896,4,2,False,True,,0.9711111187934875
31005,12,16,4096,0.043314931460867144,0.032570341876644135,0.9629629850387573,0.9777777791023254,True,True,49216,49184,4,2,True,False,0.9800000190734863,
31005,12,24,6144,0.0292713714081943,0.026514961108657715,0.9666666388511658,0.970370352268219,True,True,73792,73760,4,2,False,False,,
31006,12,2,512,0.7314001545339797,0.45515143796206575,0.45185184478759766,0.6222222447395325,False,False,6208,6176,4,2,False,False,,
31006,12,4,1024,0.5013033112874872,0.1528628342359484,0.7185184955596924,0.9185185432434082,False,False,12352,12320,4,2,False,False,,
31006,12,6,1536,0.28953647223337226,0.0694947981400654,0.8777777552604675,0.9592592716217041,False,True,18496,18464,4,2,False,True,,0.9666666388511658
31006,12,8,2048,0.15146927170576996,0.052970080957260524,0.9185185432434082,0.9666666388511658,False,True,24640,24608,4,2,False,False,,
31006,12,12,3072,0.06872853417706683,0.040027423603333175,0.9592592716217041,0.9666666388511658,True,True,36928,36896,4,2,True,False,0.9644444584846497,
31006,12,16,4096,0.05107117547726369,0.03593710982372032,0.970370352268219,0.970370352268219,True,True,49216,49184,4,2,False,False,,
31006,12,24,6144,0.0354834941685578,0.02952743308196552,0.9666666388511658,0.9740740656852722,True,True,73792,73760,4,2,False,False,,
31007,12,2,512,0.8077505215070939,0.4630985575716768,0.385185182094574,0.6851851940155029,False,False,6208,6176,4,2,False,False,,
31007,12,4,1024,0.5176848951612948,0.12762353540490076,0.6777777671813965,0.9629629850387573,False,False,12352,12320,4,2,False,False,,
31007,12,6,1536,0.32484791052585976,0.06577596000393922,0.8888888955116272,0.9592592716217041,False,True,18496,18464,4,2,False,True,,0.9755555391311646
31007,12,8,2048,0.13953835503402615,0.047758490085010936,0.9518518447875977,0.9518518447875977,False,False,24640,24608,4,2,False,False,,
31007,12,12,3072,0.05773033808064779,0.03848348626754292,0.9592592716217041,0.9629629850387573,True,True,36928,36896,4,2,True,False,0.9777777791023254,
31007,12,16,4096,0.04572889278688622,0.034600325907518284,0.9740740656852722,0.970370352268219,True,True,49216,49184,4,2,False,False,,
31007,12,24,6144,0.036119715577794316,0.028365619865903944,0.9740740656852722,0.970370352268219,True,True,73792,73760,4,2,False,False,,
